neuron,formula,iou,weight_entailment,weight_neutral,weight_contradiction
1524,((NOT hypothesis:man) AND (NOT premise:person) AND (hypothesis:people OR hypothesis:person OR premise:background)),0.09616453945636749,0.01318359375,-0.0234375,-0.025146484375
665,(hypothesis:sad OR (hypothesis:people AND (NOT premise:group)) OR (hypothesis:playing AND (NOT premise:group)) OR (hypothesis:tall AND (NOT premise:group))),0.09611111134290695,-0.020263671875,-0.007110595703125,0.0032501220703125
1694,(hypothesis:present OR (hypothesis:outside AND (NOT premise:wearing)) OR (hypothesis:women AND (NOT premise:wearing)) OR (premise:women AND (NOT premise:wearing))),0.09607351571321487,0.003448486328125,0.0380859375,-0.01416015625
1536,(hypothesis:near OR premise:black OR premise:gray OR premise:looking OR premise:picture),0.09606540948152542,-0.0147705078125,-0.045654296875,-0.023193359375
38,(hypothesis:girls OR hypothesis:inside OR hypothesis:presentation OR hypothesis:women OR premise:men),0.0960526317358017,0.007232666015625,-0.0238037109375,0.01123046875
1211,(hypothesis:cat OR hypothesis:crying OR hypothesis:eating OR premise:appears OR premise:men),0.09604519605636597,-0.01312255859375,-0.009765625,0.00072479248046875
1911,(hypothesis:swimming OR (hypothesis:cat AND (NOT hypothesis:woman)) OR (hypothesis:sleeping AND (NOT hypothesis:woman)) OR (premise:woman AND (NOT hypothesis:woman))),0.09595558792352676,-0.00390625,0.039306640625,0.01507568359375
1600,(hypothesis:cat OR (hypothesis:eating AND (NOT premise:man)) OR (hypothesis:man AND (NOT premise:man))),0.0959206148982048,-0.017822265625,0.0035858154296875,-0.0034942626953125
87,(hypothesis:cat OR hypothesis:eats OR hypothesis:sits OR hypothesis:sitting OR hypothesis:sleeping),0.0958772748708725,0.03857421875,-0.03662109375,-0.014892578125
1734,(premise:cap OR (premise:holding AND (NOT hypothesis:shirt) AND (NOT premise:young)) OR (premise:shirt AND (NOT hypothesis:shirt) AND (NOT premise:young))),0.09587378799915314,0.019775390625,0.006439208984375,0.00396728515625
922,(hypothesis:white OR premise:background OR premise:nearby OR (premise:man AND (NOT hypothesis:man))),0.0958503782749176,0.021484375,0.0037384033203125,-0.004058837890625
619,(hypothesis:child OR hypothesis:homeless OR hypothesis:tall OR premise:dreadlocks OR premise:shirt),0.09583570808172226,-0.0037994384765625,-0.01373291015625,-0.024658203125
2028,(hypothesis:cat OR hypothesis:dancing OR hypothesis:funny OR hypothesis:people OR premise:desk),0.09582309424877167,0.00579833984375,-0.01190185546875,0.006439208984375
2041,(hypothesis:present OR hypothesis:tall OR hypothesis:trying OR premise:sitting OR premise:table),0.09577677398920059,0.00579833984375,0.017822265625,0.00177001953125
1666,(premise:background OR premise:colored OR premise:dot OR premise:holds OR premise:shirt),0.09576719254255295,-0.0032958984375,-0.006622314453125,-0.006011962890625
743,(hypothesis:cat OR hypothesis:play OR hypothesis:watches OR premise:looking OR premise:player),0.09570661932229996,-0.03662109375,-0.00994873046875,-0.040771484375
420,(hypothesis:path OR premise:right OR premise:says OR premise:wearing OR premise:white),0.09562108665704727,0.0147705078125,0.00860595703125,-0.0038604736328125
175,(hypothesis:group OR hypothesis:guy OR hypothesis:outdoors OR hypothesis:outside OR hypothesis:park),0.09561466425657272,0.01397705078125,0.0093994140625,0.0002536773681640625
1156,(hypothesis:outside OR hypothesis:sad OR hypothesis:waiting OR premise:cellphone OR premise:shirt),0.09560327231884003,-0.0025787353515625,-0.00506591796875,0.0074462890625
450,(hypothesis:cat OR hypothesis:eating OR hypothesis:inside OR hypothesis:swimming OR premise:group),0.09559939056634903,-0.016357421875,0.01214599609375,0.027099609375
947,(hypothesis:sits OR hypothesis:sitting OR hypothesis:standing OR hypothesis:watching OR premise:wearing),0.09550300985574722,0.0230712890625,-0.01416015625,-0.00677490234375
1593,(hypothesis:bed OR hypothesis:dog OR hypothesis:inside OR hypothesis:riding OR hypothesis:sleeping),0.09543918818235397,-0.032470703125,0.0123291015625,-0.023681640625
81,((NOT hypothesis:man) AND (premise:background OR premise:dancing OR premise:jeans OR premise:white)),0.09540390223264694,-0.00927734375,-0.0107421875,-0.0034027099609375
558,(hypothesis:enjoying OR hypothesis:people OR hypothesis:playing OR hypothesis:trick OR premise:female),0.09539951384067535,-0.009765625,0.007781982421875,-0.0291748046875
1833,(hypothesis:black OR hypothesis:wearing OR premise:hat OR premise:orange OR premise:white),0.0953785628080368,0.02880859375,0.032470703125,-0.01708984375
370,((NOT premise:dog) AND (hypothesis:outdoors OR hypothesis:riding OR hypothesis:wearing OR premise:white)),0.09537572413682938,-0.0027008056640625,-0.0201416015625,-0.0050048828125
7,(hypothesis:men OR hypothesis:sitting OR hypothesis:watching OR premise:background OR premise:picture),0.09535160660743713,0.00323486328125,0.016357421875,0.03857421875
965,(hypothesis:inside OR (hypothesis:cat AND (NOT hypothesis:people)) OR (hypothesis:eating AND (NOT hypothesis:people)) OR (premise:people AND (NOT hypothesis:people))),0.09528049826622009,0.0084228515625,0.01318359375,0.0380859375
936,((NOT premise:young) AND (hypothesis:present OR hypothesis:tall OR premise:people OR premise:women)),0.09526462107896805,0.0072021484375,0.00150299072265625,0.005859375
1907,(hypothesis:children OR hypothesis:near OR hypothesis:outdoors OR hypothesis:outside OR hypothesis:standing),0.095238097012043,0.00592041015625,-0.03857421875,-0.029296875
533,((NOT hypothesis:people) AND (hypothesis:walk OR premise:man OR premise:plays) AND (hypothesis:walk OR premise:plays OR (NOT hypothesis:man))),0.095238097012043,-0.010498046875,0.04052734375,-0.008056640625
1926,(hypothesis:sleeping OR (hypothesis:cat AND (NOT premise:people)) OR (hypothesis:eating AND (NOT premise:people)) OR (hypothesis:people AND (NOT premise:people))),0.095238097012043,0.0264892578125,0.0279541015625,0.000492095947265625
1761,((NOT premise:person) AND (hypothesis:human OR hypothesis:outdoors OR hypothesis:outside OR hypothesis:person)),0.095238097012043,-0.0225830078125,0.00921630859375,-0.0123291015625
1905,(premise:hands OR (hypothesis:men AND (NOT hypothesis:people)) OR (premise:men AND (NOT hypothesis:people)) OR (premise:people AND (NOT hypothesis:people))),0.09520846605300903,0.004608154296875,0.015869140625,0.004791259765625
49,(hypothesis:people OR premise:background OR premise:desk OR premise:looks OR premise:white),0.0952015370130539,0.037109375,-0.02880859375,0.00506591796875
12,(hypothesis:eats OR hypothesis:sits OR hypothesis:sleeping OR (premise:man AND (NOT hypothesis:man))),0.09517684578895569,-0.01348876953125,0.0126953125,-0.022216796875
1989,(hypothesis:looks OR premise:blue OR premise:decorative OR premise:jacket OR premise:pink),0.09512194991111755,0.0034332275390625,-0.0174560546875,0.0301513671875
1553,((NOT premise:sitting) AND (hypothesis:tall OR premise:colorful OR premise:group OR premise:wearing)),0.09511826932430267,-0.018310546875,0.027099609375,0.04638671875
1726,(hypothesis:inside OR hypothesis:sad OR hypothesis:sitting OR hypothesis:standing OR premise:stick),0.09511568397283554,0.01483154296875,-0.0091552734375,0.012451171875
863,(hypothesis:eating OR hypothesis:man OR hypothesis:sleeping OR hypothesis:swimming OR premise:white),0.09510618448257446,0.0191650390625,0.004547119140625,-0.01123046875
1775,(premise:black OR premise:look OR premise:looks OR premise:shirt OR premise:stands),0.09509721398353577,0.01141357421875,-0.0035247802734375,-0.01251220703125
301,(hypothesis:shirt OR (hypothesis:cat AND (NOT premise:man)) OR (hypothesis:man AND (NOT premise:man))),0.09508881717920303,0.01385498046875,0.0096435546875,-0.028076171875
1592,(hypothesis:performing OR (hypothesis:having AND (NOT premise:standing)) OR (hypothesis:people AND (NOT premise:standing)) OR (hypothesis:playing AND (NOT premise:standing))),0.09506493806838989,0.00408935546875,0.005340576171875,-0.004852294921875
1192,((NOT hypothesis:people) AND (hypothesis:cat OR hypothesis:swimming OR premise:man) AND (hypothesis:cat OR hypothesis:swimming OR (NOT hypothesis:man))),0.09502598643302917,-0.03662109375,0.00531005859375,0.01007080078125
1399,(hypothesis:cats OR (hypothesis:group AND (NOT hypothesis:man) AND (NOT premise:large)) OR (premise:people AND (NOT hypothesis:man) AND (NOT premise:large))),0.09489993751049042,0.016845703125,0.026611328125,-0.0303955078125
1990,(hypothesis:cat OR hypothesis:eating OR hypothesis:playing OR hypothesis:running OR hypothesis:swimming),0.09488510340452194,0.0106201171875,-0.0390625,-0.034912109375
1558,((NOT premise:person) AND (hypothesis:human OR hypothesis:outdoors OR hypothesis:people OR hypothesis:person)),0.0948372632265091,-0.007568359375,-0.002838134765625,0.00122833251953125
1623,(hypothesis:going OR premise:hat OR premise:long OR premise:shirt OR premise:team),0.09483666718006134,0.02880859375,-0.0013427734375,0.031982421875
820,((NOT hypothesis:men) AND (premise:3 OR premise:man) AND (premise:3 OR (NOT hypothesis:man)) AND (premise:3 OR (NOT hypothesis:person))),0.0947791188955307,0.0576171875,0.0230712890625,-0.048095703125
1489,(hypothesis:outdoors OR premise:hair OR premise:lab OR premise:putting OR premise:woman),0.09465215355157852,-0.032958984375,0.01416015625,0.0155029296875
1481,(premise:boys OR (hypothesis:playing AND (NOT premise:man)) OR (premise:children AND (NOT premise:man)) OR (premise:men AND (NOT premise:man))),0.09461966902017593,-0.005157470703125,0.01275634765625,0.01422119140625
1490,((NOT hypothesis:people) AND (hypothesis:eating OR premise:man OR premise:person) AND (hypothesis:eating OR premise:person OR (NOT hypothesis:man))),0.09455228596925735,0.0213623046875,0.01544189453125,0.03857421875
350,(hypothesis:enjoying OR hypothesis:playing OR hypothesis:running OR hypothesis:swimming OR premise:game),0.09452363103628159,0.01556396484375,-0.00408935546875,0.00567626953125
727,(premise:blue OR premise:foreground OR premise:shorts OR premise:striped OR premise:white),0.09449192881584167,0.0079345703125,0.00909423828125,-0.02880859375
1284,(hypothesis:cat OR (hypothesis:eating AND (NOT premise:people)) OR (hypothesis:people AND (NOT premise:people))),0.09444985538721085,-0.003631591796875,0.01025390625,-0.00958251953125
1606,(hypothesis:asleep OR (hypothesis:running AND (NOT premise:wearing)) OR (hypothesis:sleeping AND (NOT premise:wearing)) OR (premise:game AND (NOT premise:wearing))),0.09442548453807831,0.00872802734375,-0.00958251953125,0.003814697265625
1825,(hypothesis:cat OR hypothesis:old OR hypothesis:school OR (hypothesis:man AND (NOT premise:man))),0.09442060440778732,-0.0054931640625,-0.00848388671875,-0.064453125
1218,(premise:bus OR (hypothesis:inside AND (NOT premise:people)) OR (hypothesis:people AND (NOT premise:people))),0.09437751024961472,0.0004711151123046875,-0.037841796875,0.01220703125
1036,(hypothesis:outside OR hypothesis:person OR hypothesis:t OR hypothesis:wearing OR premise:players),0.09431524574756622,0.0016937255859375,0.00194549560546875,-0.0006561279296875
997,(hypothesis:catch OR (hypothesis:asleep AND (NOT premise:wearing)) OR (hypothesis:home AND (NOT premise:wearing)) OR (hypothesis:sleeping AND (NOT premise:wearing))),0.09431345015764236,0.027587890625,0.026123046875,0.00830078125
1803,((NOT hypothesis:people) AND (hypothesis:person OR premise:backpack OR premise:blond OR premise:shirt)),0.09423802047967911,0.00616455078125,-0.01458740234375,-0.0230712890625
1507,(hypothesis:cat OR (hypothesis:eating AND (NOT premise:men)) OR (hypothesis:men AND (NOT premise:men)) OR (hypothesis:red AND (NOT premise:men))),0.09423503279685974,0.00127410888671875,0.01177978515625,-0.0022735595703125
1454,(hypothesis:enjoying OR hypothesis:outside OR hypothesis:people OR hypothesis:walking OR hypothesis:workers),0.0941883772611618,0.005767822265625,0.022705078125,0.0299072265625
378,(hypothesis:animal OR (hypothesis:people AND (NOT premise:man)) OR (hypothesis:standing AND (NOT premise:man)) OR (hypothesis:walking AND (NOT premise:man))),0.09418457746505737,-0.0179443359375,-0.03515625,-0.06591796875
1419,(hypothesis:enjoying OR hypothesis:having OR hypothesis:outdoors OR hypothesis:outside OR premise:blue),0.0941828265786171,-0.002288818359375,0.0078125,-0.042236328125
282,(hypothesis:old OR hypothesis:young OR premise:background OR premise:gentleman OR premise:wearing),0.09416826069355011,-0.01068115234375,0.0272216796875,0.01190185546875
1876,(hypothesis:eating OR hypothesis:playing OR hypothesis:sleeping OR premise:dog OR premise:dogs),0.09415384382009506,0.0037994384765625,0.0045166015625,0.015625
173,(premise:blue OR premise:colored OR premise:green OR premise:pink OR premise:sign),0.09414225816726685,0.034423828125,0.0211181640625,0.0016632080078125
1514,((NOT hypothesis:group) AND (hypothesis:dogs OR hypothesis:people OR hypothesis:wearing OR premise:boys)),0.09413009136915207,0.035400390625,0.025390625,-0.0206298828125
826,(hypothesis:sleeps OR (hypothesis:asleep AND (NOT hypothesis:people)) OR (hypothesis:sleeping AND (NOT hypothesis:people)) OR (premise:people AND (NOT hypothesis:people))),0.09410646557807922,0.00823974609375,-0.020263671875,-0.000751495361328125
1873,(hypothesis:eating OR hypothesis:funny OR hypothesis:people OR hypothesis:sleeping OR hypothesis:swimming),0.09410430490970612,-0.017822265625,-0.0123291015625,0.04443359375
756,((NOT hypothesis:man) AND (hypothesis:father OR hypothesis:mother OR hypothesis:outside OR premise:blue)),0.0940740704536438,-0.0201416015625,-0.01141357421875,-0.010009765625
181,(premise:graffiti OR (premise:blue AND (NOT hypothesis:boy)) OR (premise:shirt AND (NOT hypothesis:boy))),0.09400826692581177,-0.00160980224609375,-0.0108642578125,0.002960205078125
612,(hypothesis:smiling OR hypothesis:tall OR hypothesis:wearing OR premise:jacket OR premise:shirt),0.0940040647983551,0.01416015625,-0.009033203125,-0.034912109375
79,((NOT hypothesis:people) AND (hypothesis:cat OR hypothesis:eating OR premise:man) AND (hypothesis:cat OR hypothesis:eating OR (NOT hypothesis:man))),0.09399855136871338,-0.0091552734375,0.007476806640625,0.00909423828125
1672,(hypothesis:eating OR hypothesis:inside OR hypothesis:sleeping OR premise:dog OR premise:performing),0.09397023916244507,-0.01129150390625,-0.0084228515625,-0.0361328125
703,(hypothesis:naked OR hypothesis:present OR hypothesis:wearing OR premise:asian OR premise:stage),0.09394760429859161,-0.00830078125,0.01483154296875,-0.0120849609375
305,((NOT hypothesis:people) AND (hypothesis:eating OR hypothesis:swimming OR premise:man) AND (hypothesis:eating OR hypothesis:swimming OR (NOT hypothesis:man))),0.0939265564084053,0.0224609375,0.0013427734375,-0.00958251953125
96,(hypothesis:day OR hypothesis:enjoying OR hypothesis:having OR hypothesis:playing OR premise:white),0.09383236616849899,0.0018157958984375,0.0030670166015625,0.018310546875
1654,((NOT hypothesis:people) AND (hypothesis:eating OR hypothesis:running OR hypothesis:swimming OR premise:people)),0.09382715821266174,-0.006103515625,0.0439453125,0.030029296875
1362,(hypothesis:playing OR hypothesis:trying OR premise:background OR premise:face OR premise:white),0.09382479637861252,-0.01324462890625,-0.00518798828125,0.0264892578125
905,(hypothesis:kids OR hypothesis:looking OR hypothesis:looks OR hypothesis:smiling OR premise:sitting),0.09381663054227829,0.0113525390625,-0.0021514892578125,-0.01446533203125
661,(hypothesis:adult OR hypothesis:group OR hypothesis:present OR hypothesis:tall OR hypothesis:women),0.09377738833427429,-0.01422119140625,0.010986328125,0.009521484375
879,((NOT hypothesis:white) AND (hypothesis:home OR hypothesis:sleeping OR hypothesis:watching OR premise:white)),0.09375,-0.026611328125,-0.018310546875,-0.041748046875
528,(hypothesis:blue OR hypothesis:red OR hypothesis:sleeps OR (premise:people AND (NOT hypothesis:people))),0.0937223732471466,-0.0218505859375,0.010986328125,-0.028076171875
406,(hypothesis:shirt OR hypothesis:wearing OR hypothesis:wears OR premise:door OR premise:outside),0.0936981737613678,0.00167083740234375,0.01007080078125,-0.01458740234375
1057,(hypothesis:blue OR (hypothesis:men AND (NOT premise:group)) OR (hypothesis:people AND (NOT premise:group))),0.09366390854120255,0.00726318359375,-0.0220947265625,-0.017333984375
1867,(hypothesis:arts OR hypothesis:food OR hypothesis:person OR (hypothesis:people AND (NOT premise:man))),0.09366076439619064,-0.01190185546875,0.0172119140625,-0.01068115234375
448,((NOT premise:people) AND (hypothesis:friends OR hypothesis:indoors OR hypothesis:outside OR hypothesis:people)),0.09364821016788483,-0.0025634765625,-0.0244140625,0.003875732421875
259,((NOT hypothesis:people) AND (hypothesis:cat OR hypothesis:painting OR hypothesis:playing OR hypothesis:plays)),0.09363295882940292,0.01153564453125,0.015380859375,0.01385498046875
1634,(hypothesis:woman OR premise:face OR premise:holds OR premise:pose OR premise:woman),0.09361329674720764,-0.0107421875,-0.0279541015625,-0.0086669921875
785,(hypothesis:home OR hypothesis:lake OR hypothesis:park OR premise:pink OR premise:shirt),0.09361233562231064,-0.0279541015625,-0.002899169921875,-0.0299072265625
37,(hypothesis:swimming OR (hypothesis:sleeping AND (NOT hypothesis:people)) OR (premise:people AND (NOT hypothesis:people))),0.09360519051551819,-0.00872802734375,-0.007598876953125,-0.009765625
1067,(hypothesis:coat OR hypothesis:standing OR hypothesis:walking OR hypothesis:wearing OR premise:surrounded),0.09356287121772766,0.007476806640625,0.005126953125,0.00750732421875
397,(hypothesis:outside OR (hypothesis:woman AND (NOT hypothesis:shirt)) OR (premise:holds AND (NOT hypothesis:shirt)) OR (premise:shirt AND (NOT hypothesis:shirt))),0.09355828166007996,0.007080078125,-0.0093994140625,0.00836181640625
554,(hypothesis:cat OR hypothesis:eating OR hypothesis:park OR hypothesis:swimming OR premise:blue),0.09353846311569214,0.00408935546875,0.007781982421875,-0.00543212890625
1159,(premise:crowd OR (hypothesis:eating AND (NOT hypothesis:people)) OR (hypothesis:swimming AND (NOT hypothesis:people)) OR (premise:people AND (NOT hypothesis:people))),0.09350237995386124,-0.00555419921875,0.0179443359375,0.028076171875
1149,(hypothesis:sits OR (hypothesis:inside AND (NOT hypothesis:woman)) OR (hypothesis:swimming AND (NOT hypothesis:woman)) OR (premise:woman AND (NOT hypothesis:woman))),0.09346504509449005,-0.015869140625,-0.040771484375,-0.035400390625
118,(hypothesis:near OR hypothesis:people OR hypothesis:pot OR hypothesis:smiling OR hypothesis:tall),0.09345237910747528,-0.0245361328125,-0.0089111328125,-0.0167236328125
1617,(hypothesis:cap OR hypothesis:jacket OR hypothesis:outside OR premise:shirt OR premise:trying),0.09340369701385498,0.0147705078125,0.01129150390625,0.037109375
1271,(hypothesis:hat OR hypothesis:hoping OR premise:jeans OR premise:sit OR premise:white),0.0933828055858612,-0.0004596710205078125,-0.014892578125,-0.0255126953125
1334,(hypothesis:dressed OR hypothesis:red OR hypothesis:standing OR hypothesis:wearing OR premise:people),0.09337068349123001,-0.0279541015625,0.0125732421875,-0.00183868408203125
885,(hypothesis:people OR hypothesis:watching OR hypothesis:wearing OR hypothesis:wet OR premise:beautiful),0.09334032237529755,0.0018310546875,-0.00848388671875,-0.005523681640625
1141,(hypothesis:eating OR hypothesis:watching OR premise:watching OR (premise:people AND (NOT hypothesis:people))),0.09329940378665924,-0.00347900390625,-0.0007171630859375,-0.033447265625
547,((NOT premise:playing) AND (hypothesis:humans OR hypothesis:wearing OR hypothesis:white OR premise:dressed)),0.09328683465719223,0.00176239013671875,0.018310546875,-0.0208740234375
1982,(premise:hand OR (hypothesis:swimming AND (NOT hypothesis:wearing)) OR (premise:shirt AND (NOT hypothesis:wearing)) OR (premise:white AND (NOT hypothesis:wearing))),0.09325210750102997,-0.0062255859375,-0.002288818359375,0.0220947265625
1180,(hypothesis:game OR hypothesis:looking OR premise:arm OR premise:player OR premise:wearing),0.09324253350496292,-0.007568359375,-0.015869140625,-0.016357421875
388,((NOT hypothesis:sitting) AND (NOT hypothesis:standing) AND (hypothesis:swimming OR premise:sitting OR premise:standing)),0.09322602301836014,-0.0245361328125,-0.00811767578125,0.00933837890625
270,(hypothesis:adults OR hypothesis:home OR hypothesis:running OR hypothesis:sleeping OR hypothesis:sleeps),0.09321058541536331,-0.025634765625,0.006011962890625,0.006378173828125
868,(premise:dogs OR (hypothesis:inside AND (NOT premise:standing)) OR (hypothesis:men AND (NOT premise:standing)) OR (hypothesis:people AND (NOT premise:standing))),0.09318637102842331,0.0255126953125,-0.0079345703125,-0.0213623046875
1652,(hypothesis:dirty OR hypothesis:ground OR hypothesis:holding OR hypothesis:near OR hypothesis:wearing),0.09314586967229843,0.023681640625,0.02490234375,-0.004364013671875
1181,(hypothesis:brown OR hypothesis:win OR premise:room OR premise:smiling OR premise:white),0.0931098684668541,-0.00138092041015625,-0.0284423828125,-0.011474609375
1265,(hypothesis:car OR hypothesis:dead OR hypothesis:home OR hypothesis:men OR hypothesis:moon),0.09310058504343033,-0.00021648406982421875,-0.01708984375,-0.00579833984375
892,(hypothesis:human OR hypothesis:person OR hypothesis:wearing OR hypothesis:wet OR hypothesis:women),0.09307064861059189,0.037109375,-0.006988525390625,0.052001953125
1919,(hypothesis:going OR hypothesis:ready OR premise:ball OR (hypothesis:man AND (NOT premise:man))),0.09306569397449493,0.0030364990234375,0.006134033203125,0.03173828125
333,(hypothesis:picture OR (hypothesis:outside AND (NOT premise:holding)) OR (hypothesis:people AND (NOT premise:holding)) OR (hypothesis:walking AND (NOT premise:holding))),0.09305912256240845,-0.000762939453125,0.02490234375,0.025634765625
122,(hypothesis:birthday OR hypothesis:eating OR hypothesis:talking OR hypothesis:waiting OR premise:men),0.0930408462882042,0.04736328125,-0.0113525390625,0.0135498046875
1338,(hypothesis:moving OR hypothesis:outdoors OR hypothesis:people OR premise:microphone OR premise:outdoor),0.0930098220705986,0.01019287109375,0.025146484375,0.00927734375
1310,(hypothesis:holding OR hypothesis:human OR hypothesis:person OR hypothesis:shirt OR premise:wearing),0.09297820925712585,-0.00592041015625,-0.035888671875,-0.0242919921875
991,(hypothesis:guys OR hypothesis:play OR premise:lab OR (hypothesis:people AND (NOT premise:people))),0.09297724813222885,-0.004486083984375,-0.0034637451171875,-0.0033111572265625
1471,(hypothesis:black OR hypothesis:trying OR premise:shirt OR premise:sits OR premise:white),0.09294606000185013,0.01190185546875,-0.0164794921875,-0.0181884765625
1408,(premise:bicycles OR (hypothesis:waiting AND (NOT hypothesis:man)) OR (premise:background AND (NOT hypothesis:man)) OR (premise:shirt AND (NOT hypothesis:man))),0.09290417283773422,0.007598876953125,-0.01031494140625,0.0002593994140625
620,(hypothesis:funny OR premise:dressed OR premise:holding OR premise:jacket OR premise:shirt),0.09289140999317169,0.005584716796875,-0.01220703125,0.002532958984375
456,(hypothesis:hands OR hypothesis:holding OR hypothesis:wearing OR premise:pink OR premise:shirt),0.09288237988948822,0.013916015625,-0.0048828125,0.0245361328125
1076,((NOT hypothesis:group) AND (hypothesis:cat OR hypothesis:eating OR hypothesis:people OR hypothesis:wearing)),0.09285714477300644,-0.02880859375,-0.01080322265625,-0.021484375
106,(hypothesis:cat OR hypothesis:eating OR hypothesis:eats OR hypothesis:men OR premise:men),0.09279881417751312,-0.0101318359375,0.0238037109375,0.0291748046875
1973,(hypothesis:black OR premise:3 OR premise:air OR premise:pink OR premise:shirt),0.09279419481754303,-0.0174560546875,0.008544921875,0.020263671875
1046,(premise:room OR (hypothesis:outdoors AND (NOT premise:person)) OR (hypothesis:person AND (NOT premise:person)) OR (hypothesis:wearing AND (NOT premise:person))),0.09277503937482834,-0.000690460205078125,0.0194091796875,0.03125
1004,(hypothesis:eating OR (hypothesis:man AND (NOT premise:man)) OR (hypothesis:swimming AND (NOT premise:man))),0.09275053441524506,-0.019287109375,-0.0213623046875,0.01336669921875
385,((NOT hypothesis:woman) AND (hypothesis:wearing OR premise:hair OR premise:looking OR premise:shirt)),0.09270833432674408,-0.006866455078125,-0.007659912109375,-0.0120849609375
1888,(hypothesis:swimming OR (hypothesis:sleeping AND (NOT premise:woman)) OR (hypothesis:woman AND (NOT premise:woman))),0.09269988536834717,0.01434326171875,-0.0130615234375,-0.0086669921875
35,(hypothesis:people OR hypothesis:picture OR hypothesis:women OR premise:american OR premise:team),0.09269808232784271,0.01080322265625,-0.0002384185791015625,0.009521484375
381,(hypothesis:cat OR hypothesis:swimming OR premise:background OR premise:photo OR premise:white),0.09266862273216248,0.0184326171875,-0.031982421875,-0.00482177734375
1223,((NOT hypothesis:people) AND (hypothesis:white OR hypothesis:woman OR premise:blue OR premise:shirt)),0.09266547113656998,0.01611328125,-0.029296875,-0.00946044921875
1306,(hypothesis:ball OR hypothesis:trying OR premise:black OR premise:pink OR premise:shirt),0.09264897555112839,-0.033203125,0.0021820068359375,0.030029296875
1059,(hypothesis:dogs OR hypothesis:sun OR hypothesis:swimming OR hypothesis:trying OR premise:person),0.09262759983539581,-0.0179443359375,-0.015869140625,-0.02587890625
1886,(hypothesis:people OR hypothesis:shirt OR hypothesis:stands OR hypothesis:women OR premise:right),0.09257426112890244,0.004913330078125,-0.032470703125,-0.0400390625
615,(hypothesis:day OR (hypothesis:people AND (NOT premise:walking) AND (NOT premise:wearing)) OR (hypothesis:walking AND (NOT premise:walking) AND (NOT premise:wearing))),0.09254143387079239,0.004364013671875,0.004058837890625,0.01080322265625
1890,((NOT hypothesis:people) AND (NOT hypothesis:woman) AND (hypothesis:holding OR hypothesis:wearing OR premise:shirt)),0.09251101315021515,0.013671875,-0.033447265625,-0.008056640625
548,(premise:wooden OR (premise:gear AND (NOT hypothesis:wearing)) OR (premise:shirt AND (NOT hypothesis:wearing)) OR (premise:statue AND (NOT hypothesis:wearing))),0.09247028082609177,0.0169677734375,-0.00046539306640625,0.0029754638671875
1252,((NOT premise:red) AND (hypothesis:dog OR hypothesis:girl OR hypothesis:woman OR premise:asian)),0.09245198965072632,0.00457763671875,-0.010986328125,0.0025482177734375
1177,((NOT premise:sitting) AND (hypothesis:bathroom OR hypothesis:crowd OR hypothesis:sitting OR hypothesis:watching)),0.09242761880159378,0.00872802734375,0.0030975341796875,0.0091552734375
376,(hypothesis:having OR hypothesis:near OR hypothesis:playing OR hypothesis:work OR premise:smiling),0.09239940345287323,-0.044189453125,0.01141357421875,-0.0035400390625
100,((NOT hypothesis:man) AND (hypothesis:black OR hypothesis:family OR hypothesis:tall OR premise:shirt)),0.09239130467176437,0.01068115234375,0.0361328125,0.02880859375
1021,(hypothesis:cat OR hypothesis:dead OR hypothesis:sleeping OR hypothesis:swimming OR hypothesis:wearing),0.09236568957567215,0.0281982421875,-0.00372314453125,-0.0115966796875
66,(hypothesis:crowd OR (hypothesis:white AND (NOT premise:woman)) OR (premise:blue AND (NOT premise:woman)) OR (premise:shirt AND (NOT premise:woman))),0.09236519038677216,-0.020263671875,0.0032501220703125,0.0027618408203125
1947,(hypothesis:person OR hypothesis:standing OR hypothesis:trying OR premise:face OR premise:shirt),0.09235817939043045,-0.0390625,-0.007080078125,-0.03271484375
651,(hypothesis:play OR premise:player OR premise:team OR (hypothesis:man AND (NOT premise:man))),0.09232264012098312,0.0294189453125,0.0157470703125,0.03955078125
809,(hypothesis:funny OR hypothesis:people OR hypothesis:sleeping OR hypothesis:vacation OR hypothesis:watching),0.09227082133293152,-0.006591796875,0.0001468658447265625,-0.01300048828125
1375,((NOT premise:crowd) AND (hypothesis:people OR premise:people OR premise:picture OR premise:player)),0.09221616387367249,0.00616455078125,-0.03759765625,-0.0283203125
682,(premise:room OR (hypothesis:girls AND (NOT hypothesis:woman)) OR (hypothesis:sleeping AND (NOT hypothesis:woman)) OR (premise:woman AND (NOT hypothesis:woman))),0.09220872074365616,0.0164794921875,-0.028564453125,0.00445556640625
906,(hypothesis:inside OR hypothesis:standing OR hypothesis:wearing OR premise:dressed OR premise:shirt),0.09212283045053482,-0.00848388671875,-0.0107421875,-0.0086669921875
586,(hypothesis:cat OR hypothesis:crowd OR hypothesis:dogs OR hypothesis:inside OR hypothesis:men),0.09207547456026077,-0.01348876953125,-0.0115966796875,0.003997802734375
63,(hypothesis:black OR hypothesis:cat OR hypothesis:eating OR hypothesis:trying OR premise:shirt),0.09205479174852371,-0.0177001953125,0.00537109375,-0.03173828125
917,(hypothesis:male OR hypothesis:red OR hypothesis:wearing OR premise:fighting OR premise:girls),0.09204646944999695,-0.0074462890625,0.00933837890625,0.032470703125
